date,hour,day_of_week,pickup_community_area,demand,temperature,zone_name,is_holiday
2023-03-29,15,4,10,4,1.4600000000000002,NORWOOD PARK,1
2023-03-29,15,4,50,1,1.4600000000000002,PULLMAN,1
2023-03-29,15,4,45,2,1.4600000000000002,AVALON PARK,1
2023-03-29,15,4,38,7,1.4600000000000002,GRAND BOULEVARD,1
2023-03-29,15,4,25,2,1.4600000000000002,AUSTIN,1
2023-03-29,15,4,73,2,1.4600000000000002,WASHINGTON HEIGHTS,1
2023-03-29,15,4,24,17,1.4600000000000002,WEST TOWN,1
2023-03-29,15,4,70,0,1.4600000000000002,ASHBURN,1
2023-03-29,15,4,62,0,1.4600000000000002,WEST ELSDON,1
2023-03-29,15,4,29,0,1.4600000000000002,NORTH LAWNDALE,1
2023-03-29,15,4,21,2,1.4600000000000002,AVONDALE,1
2023-03-29,15,4,32,261,1.4600000000000002,LOOP,1
2023-03-29,15,4,60,2,1.4600000000000002,BRIDGEPORT,1
2023-03-29,15,4,75,3,1.4600000000000002,MORGAN PARK,1
2023-03-29,15,4,56,26,1.4600000000000002,GARFIELD RIDGE,1
2023-03-29,15,4,58,0,1.4600000000000002,BRIGHTON PARK,1
2023-03-29,15,4,33,43,1.4600000000000002,NEAR SOUTH SIDE,1
2023-03-29,15,4,11,0,1.4600000000000002,JEFFERSON PARK,1
2023-03-29,15,4,68,4,1.4600000000000002,ENGLEWOOD,1
2023-03-29,15,4,71,2,1.4600000000000002,AUBURN GRESHAM,1
2023-03-29,15,4,14,2,1.4600000000000002,ALBANY PARK,1
2023-03-29,15,4,42,3,1.4600000000000002,WOODLAWN,1
2023-03-29,15,4,2,17,1.4600000000000002,WEST RIDGE,1
2023-03-29,15,4,30,2,1.4600000000000002,SOUTH LAWNDALE,1
2023-03-29,15,4,66,2,1.4600000000000002,CHICAGO LAWN,1
2023-03-29,15,4,46,5,1.4600000000000002,SOUTH CHICAGO,1
2023-03-29,15,4,67,3,1.4600000000000002,WEST ENGLEWOOD,1
2023-03-29,15,4,18,0,1.4600000000000002,MONTCLARE,1
2023-03-29,15,4,74,0,1.4600000000000002,MOUNT GREENWOOD,1
2023-03-29,15,4,36,3,1.4600000000000002,OAKLAND,1
2023-03-29,16,4,31,1,2.8,LOWER WEST SIDE,1
2023-03-29,16,4,65,1,2.8,WEST LAWN,1
2023-03-29,16,4,53,0,2.8,WEST PULLMAN,1
2023-03-29,16,4,34,1,2.8,ARMOUR SQUARE,1
2023-03-29,16,4,28,139,2.8,NEAR WEST SIDE,1
2023-03-29,16,4,76,215,2.8,OHARE,1
2023-03-29,16,4,27,0,2.8,EAST GARFIELD PARK,1
2023-03-29,16,4,26,0,2.8,WEST GARFIELD PARK,1
2023-03-29,16,4,44,5,2.8,CHATHAM,1
2023-03-29,16,4,12,1,2.8,FOREST GLEN,1
2023-03-29,16,4,22,6,2.8,LOGAN SQUARE,1
2023-03-29,16,4,47,0,2.8,BURNSIDE,1
2023-03-29,16,4,1,10,2.8,ROGERS PARK,1
2023-03-29,16,4,52,0,2.8,EAST SIDE,1
2023-03-29,16,4,13,5,2.8,NORTH PARK,1
2023-03-29,16,4,6,26,2.8,LAKE VIEW,1
2023-03-29,16,4,16,6,2.8,IRVING PARK,1
2023-03-29,16,4,3,17,2.8,UPTOWN,1
2023-03-29,16,4,40,1,2.8,WASHINGTON PARK,1
2023-03-29,16,4,20,0,2.8,HERMOSA,1
2023-03-29,16,4,57,0,2.8,ARCHER HEIGHTS,1
2023-03-29,16,4,54,0,2.8,RIVERDALE,1
2023-03-29,16,4,48,0,2.8,CALUMET HEIGHTS,1
2023-03-29,16,4,5,3,2.8,NORTH CENTER,1
2023-03-29,16,4,19,0,2.8,BELMONT CRAGIN,1
2023-03-29,16,4,64,0,2.8,CLEARING,1
2023-03-29,16,4,41,18,2.8,HYDE PARK,1
2023-03-29,16,4,43,10,2.8,SOUTH SHORE,1
2023-03-29,16,4,15,2,2.8,PORTAGE PARK,1
2023-03-29,16,4,37,5,2.8,FULLER PARK,1
2023-03-29,16,4,61,2,2.8,NEW CITY,1
2023-03-29,16,4,17,0,2.8,DUNNING,1
2023-03-29,16,4,9,0,2.8,EDISON PARK,1
2023-03-29,16,4,72,2,2.8,BEVERLY,1
2023-03-29,16,4,35,7,2.8,DOUGLAS,1
2023-03-29,16,4,4,5,2.8,LINCOLN SQUARE,1
2023-03-29,16,4,55,0,2.8,HEGEWISCH,1
2023-03-29,16,4,59,1,2.8,MCKINLEY PARK,1
2023-03-29,16,4,8,337,2.8,NEAR NORTH SIDE,1
2023-03-29,16,4,23,4,2.8,HUMBOLDT PARK,1
2023-03-29,16,4,39,1,2.8,KENWOOD,1
2023-03-29,16,4,49,5,2.8,ROSELAND,1
2023-03-29,16,4,7,15,2.8,LINCOLN PARK,1
2023-03-29,16,4,51,1,2.8,SOUTH DEERING,1
2023-03-29,16,4,69,3,2.8,GREATER GRAND CROSSING,1
2023-03-29,16,4,63,1,2.8,GAGE PARK,1
2023-03-29,16,4,77,18,2.8,EDGEWATER,1
2023-03-29,16,4,10,1,2.8,NORWOOD PARK,1
2023-03-29,16,4,50,0,2.8,PULLMAN,1
2023-03-29,16,4,45,4,2.8,AVALON PARK,1
2023-03-29,16,4,38,7,2.8,GRAND BOULEVARD,1
2023-03-29,16,4,25,5,2.8,AUSTIN,1
2023-03-29,16,4,73,1,2.8,WASHINGTON HEIGHTS,1
2023-03-29,16,4,24,11,2.8,WEST TOWN,1
2023-03-29,16,4,70,1,2.8,ASHBURN,1
2023-03-29,16,4,62,2,2.8,WEST ELSDON,1
2023-03-29,16,4,29,1,2.8,NORTH LAWNDALE,1
2023-03-29,16,4,21,6,2.8,AVONDALE,1
2023-03-29,16,4,32,367,2.8,LOOP,1
2023-03-29,16,4,60,1,2.8,BRIDGEPORT,1
2023-03-29,16,4,75,1,2.8,MORGAN PARK,1
2023-03-29,16,4,56,32,2.8,GARFIELD RIDGE,1
2023-03-29,16,4,58,2,2.8,BRIGHTON PARK,1
2023-03-29,16,4,33,36,2.8,NEAR SOUTH SIDE,1
2023-03-29,16,4,11,1,2.8,JEFFERSON PARK,1
2023-03-29,16,4,68,2,2.8,ENGLEWOOD,1
2023-03-29,16,4,71,3,2.8,AUBURN GRESHAM,1
2023-03-29,16,4,14,1,2.8,ALBANY PARK,1
2023-03-29,16,4,42,3,2.8,WOODLAWN,1
2023-03-29,16,4,2,12,2.8,WEST RIDGE,1
2023-03-29,16,4,30,0,2.8,SOUTH LAWNDALE,1
2023-03-29,16,4,66,0,2.8,CHICAGO LAWN,1
2023-03-29,16,4,46,0,2.8,SOUTH CHICAGO,1
2023-03-29,16,4,67,3,2.8,WEST ENGLEWOOD,1
2023-03-29,16,4,18,0,2.8,MONTCLARE,1
2023-03-29,16,4,74,0,2.8,MOUNT GREENWOOD,1
2023-03-29,16,4,36,7,2.8,OAKLAND,1
2023-03-29,17,4,31,4,3.9,LOWER WEST SIDE,1
2023-03-29,17,4,65,0,3.9,WEST LAWN,1
2023-03-29,17,4,53,3,3.9,WEST PULLMAN,1
2023-03-29,17,4,34,3,3.9,ARMOUR SQUARE,1
2023-03-29,17,4,28,130,3.9,NEAR WEST SIDE,1
2023-03-29,17,4,76,216,3.9,OHARE,1
2023-03-29,17,4,27,1,3.9,EAST GARFIELD PARK,1
2023-03-29,17,4,26,0,3.9,WEST GARFIELD PARK,1
2023-03-29,17,4,44,4,3.9,CHATHAM,1
2023-03-29,17,4,12,2,3.9,FOREST GLEN,1
2023-03-29,17,4,22,5,3.9,LOGAN SQUARE,1
2023-03-29,17,4,47,0,3.9,BURNSIDE,1
2023-03-29,17,4,1,7,3.9,ROGERS PARK,1
2023-03-29,17,4,52,1,3.9,EAST SIDE,1
2023-03-29,17,4,13,1,3.9,NORTH PARK,1
2023-03-29,17,4,6,32,3.9,LAKE VIEW,1
2023-03-29,17,4,16,2,3.9,IRVING PARK,1
2023-03-29,17,4,3,17,3.9,UPTOWN,1
2023-03-29,17,4,40,0,3.9,WASHINGTON PARK,1
2023-03-29,17,4,20,0,3.9,HERMOSA,1
2023-03-29,17,4,57,0,3.9,ARCHER HEIGHTS,1
2023-03-29,17,4,54,1,3.9,RIVERDALE,1
2023-03-29,17,4,48,3,3.9,CALUMET HEIGHTS,1
2023-03-29,17,4,5,0,3.9,NORTH CENTER,1
2023-03-29,17,4,19,2,3.9,BELMONT CRAGIN,1
2023-03-29,17,4,64,0,3.9,CLEARING,1
2023-03-29,17,4,41,13,3.9,HYDE PARK,1
2023-03-29,17,4,43,6,3.9,SOUTH SHORE,1
2023-03-29,17,4,15,4,3.9,PORTAGE PARK,1
2023-03-29,17,4,37,1,3.9,FULLER PARK,1
2023-03-29,17,4,61,1,3.9,NEW CITY,1
2023-03-29,17,4,17,0,3.9,DUNNING,1
2023-03-29,17,4,9,0,3.9,EDISON PARK,1
2023-03-29,17,4,72,1,3.9,BEVERLY,1
2023-03-29,17,4,35,9,3.9,DOUGLAS,1
2023-03-29,17,4,4,2,3.9,LINCOLN SQUARE,1
2023-03-29,17,4,55,1,3.9,HEGEWISCH,1
2023-03-29,17,4,59,2,3.9,MCKINLEY PARK,1
2023-03-29,17,4,8,358,3.9,NEAR NORTH SIDE,1
2023-03-29,17,4,23,3,3.9,HUMBOLDT PARK,1
2023-03-29,17,4,39,4,3.9,KENWOOD,1
2023-03-29,17,4,49,3,3.9,ROSELAND,1
2023-03-29,17,4,7,19,3.9,LINCOLN PARK,1
2023-03-29,17,4,51,3,3.9,SOUTH DEERING,1
2023-03-29,17,4,69,4,3.9,GREATER GRAND CROSSING,1
2023-03-29,17,4,63,0,3.9,GAGE PARK,1
2023-03-29,17,4,77,12,3.9,EDGEWATER,1
2023-03-29,17,4,10,1,3.9,NORWOOD PARK,1
2023-03-29,17,4,50,0,3.9,PULLMAN,1
2023-03-29,17,4,45,1,3.9,AVALON PARK,1
2023-03-29,17,4,38,8,3.9,GRAND BOULEVARD,1
2023-03-29,17,4,25,4,3.9,AUSTIN,1
2023-03-29,17,4,73,1,3.9,WASHINGTON HEIGHTS,1
2023-03-29,17,4,24,5,3.9,WEST TOWN,1
2023-03-29,17,4,70,0,3.9,ASHBURN,1
2023-03-29,17,4,62,0,3.9,WEST ELSDON,1
2023-03-29,17,4,29,0,3.9,NORTH LAWNDALE,1
2023-03-29,17,4,21,4,3.9,AVONDALE,1
2023-03-29,17,4,32,388,3.9,LOOP,1
2023-03-29,17,4,60,2,3.9,BRIDGEPORT,1
2023-03-29,17,4,75,3,3.9,MORGAN PARK,1
2023-03-29,17,4,56,44,3.9,GARFIELD RIDGE,1
2023-03-29,17,4,58,0,3.9,BRIGHTON PARK,1
2023-03-29,17,4,33,46,3.9,NEAR SOUTH SIDE,1
2023-03-29,17,4,11,0,3.9,JEFFERSON PARK,1
2023-03-29,17,4,68,2,3.9,ENGLEWOOD,1
2023-03-29,17,4,71,2,3.9,AUBURN GRESHAM,1
2023-03-29,17,4,14,2,3.9,ALBANY PARK,1
2023-03-29,17,4,42,3,3.9,WOODLAWN,1
2023-03-29,17,4,2,8,3.9,WEST RIDGE,1
2023-03-29,17,4,30,0,3.9,SOUTH LAWNDALE,1
2023-03-29,17,4,66,2,3.9,CHICAGO LAWN,1
2023-03-29,17,4,46,4,3.9,SOUTH CHICAGO,1
2023-03-29,17,4,67,2,3.9,WEST ENGLEWOOD,1
2023-03-29,17,4,18,0,3.9,MONTCLARE,1
2023-03-29,17,4,74,0,3.9,MOUNT GREENWOOD,1
2023-03-29,17,4,36,1,3.9,OAKLAND,1
2023-03-29,18,4,31,1,4.15,LOWER WEST SIDE,1
2023-03-29,18,4,65,0,4.15,WEST LAWN,1
2023-03-29,18,4,53,2,4.15,WEST PULLMAN,1
2023-03-29,18,4,34,4,4.15,ARMOUR SQUARE,1
2023-03-29,18,4,28,120,4.15,NEAR WEST SIDE,1
2023-03-29,18,4,76,215,4.15,OHARE,1
2023-03-29,18,4,27,0,4.15,EAST GARFIELD PARK,1
2023-03-29,18,4,26,0,4.15,WEST GARFIELD PARK,1
2023-03-29,18,4,44,6,4.15,CHATHAM,1
2023-03-29,18,4,12,0,4.15,FOREST GLEN,1
2023-03-29,18,4,22,2,4.15,LOGAN SQUARE,1
2023-03-29,18,4,47,0,4.15,BURNSIDE,1
2023-03-29,18,4,1,8,4.15,ROGERS PARK,1
2023-03-29,18,4,52,0,4.15,EAST SIDE,1
2023-03-29,18,4,13,1,4.15,NORTH PARK,1
2023-03-29,18,4,6,50,4.15,LAKE VIEW,1
2023-03-29,18,4,16,6,4.15,IRVING PARK,1
2023-03-29,18,4,3,22,4.15,UPTOWN,1
2023-03-29,18,4,40,1,4.15,WASHINGTON PARK,1
2023-03-29,18,4,20,0,4.15,HERMOSA,1
2023-03-29,18,4,57,0,4.15,ARCHER HEIGHTS,1
2023-03-29,18,4,54,0,4.15,RIVERDALE,1
2023-03-29,18,4,48,1,4.15,CALUMET HEIGHTS,1
2023-03-29,18,4,5,3,4.15,NORTH CENTER,1
2023-03-29,18,4,19,0,4.15,BELMONT CRAGIN,1
2023-03-29,18,4,64,0,4.15,CLEARING,1
2023-03-29,18,4,41,9,4.15,HYDE PARK,1
2023-03-29,18,4,43,9,4.15,SOUTH SHORE,1
2023-03-29,18,4,15,2,4.15,PORTAGE PARK,1
2023-03-29,18,4,37,1,4.15,FULLER PARK,1
2023-03-29,18,4,61,1,4.15,NEW CITY,1
2023-03-29,18,4,17,1,4.15,DUNNING,1
2023-03-29,18,4,9,0,4.15,EDISON PARK,1
2023-03-29,18,4,72,0,4.15,BEVERLY,1
2023-03-29,18,4,35,4,4.15,DOUGLAS,1
2023-03-29,18,4,4,5,4.15,LINCOLN SQUARE,1
2023-03-29,18,4,55,1,4.15,HEGEWISCH,1
2023-03-29,18,4,59,0,4.15,MCKINLEY PARK,1
2023-03-29,18,4,8,328,4.15,NEAR NORTH SIDE,1
2023-03-29,18,4,23,1,4.15,HUMBOLDT PARK,1
2023-03-29,18,4,39,5,4.15,KENWOOD,1
2023-03-29,18,4,49,3,4.15,ROSELAND,1
2023-03-29,18,4,7,31,4.15,LINCOLN PARK,1
2023-03-29,18,4,51,1,4.15,SOUTH DEERING,1
2023-03-29,18,4,69,4,4.15,GREATER GRAND CROSSING,1
2023-03-29,18,4,63,0,4.15,GAGE PARK,1
2023-03-29,18,4,77,11,4.15,EDGEWATER,1
2023-03-29,18,4,10,0,4.15,NORWOOD PARK,1
2023-03-29,18,4,50,1,4.15,PULLMAN,1
2023-03-29,18,4,45,1,4.15,AVALON PARK,1
2023-03-29,18,4,38,4,4.15,GRAND BOULEVARD,1
2023-03-29,18,4,25,2,4.15,AUSTIN,1
2023-03-29,18,4,73,1,4.15,WASHINGTON HEIGHTS,1
2023-03-29,18,4,24,5,4.15,WEST TOWN,1
2023-03-29,18,4,70,0,4.15,ASHBURN,1
2023-03-29,18,4,62,2,4.15,WEST ELSDON,1
2023-03-29,18,4,29,2,4.15,NORTH LAWNDALE,1
2023-03-29,18,4,21,2,4.15,AVONDALE,1
2023-03-29,18,4,32,305,4.15,LOOP,1
2023-03-29,18,4,60,1,4.15,BRIDGEPORT,1
2023-03-29,18,4,75,3,4.15,MORGAN PARK,1
2023-03-29,18,4,56,34,4.15,GARFIELD RIDGE,1
2023-03-29,18,4,58,0,4.15,BRIGHTON PARK,1
2023-03-29,18,4,33,45,4.15,NEAR SOUTH SIDE,1
2023-03-29,18,4,11,2,4.15,JEFFERSON PARK,1
2023-03-29,18,4,68,4,4.15,ENGLEWOOD,1
2023-03-29,18,4,71,0,4.15,AUBURN GRESHAM,1
2023-03-29,18,4,14,2,4.15,ALBANY PARK,1
2023-03-29,18,4,42,1,4.15,WOODLAWN,1
2023-03-29,18,4,2,14,4.15,WEST RIDGE,1
2023-03-29,18,4,30,0,4.15,SOUTH LAWNDALE,1
2023-03-29,18,4,66,0,4.15,CHICAGO LAWN,1
2023-03-29,18,4,46,3,4.15,SOUTH CHICAGO,1
2023-03-29,18,4,67,0,4.15,WEST ENGLEWOOD,1
2023-03-29,18,4,18,0,4.15,MONTCLARE,1
2023-03-29,18,4,74,0,4.15,MOUNT GREENWOOD,1
2023-03-29,18,4,36,2,4.15,OAKLAND,1
2023-03-29,19,4,31,1,4.4,LOWER WEST SIDE,1
2023-03-29,19,4,65,0,4.4,WEST LAWN,1
2023-03-29,19,4,53,2,4.4,WEST PULLMAN,1
2023-03-29,19,4,34,0,4.4,ARMOUR SQUARE,1
2023-03-29,19,4,28,75,4.4,NEAR WEST SIDE,1
2023-03-29,19,4,76,355,4.4,OHARE,1
2023-03-29,19,4,27,1,4.4,EAST GARFIELD PARK,1
2023-03-29,19,4,26,1,4.4,WEST GARFIELD PARK,1
2023-03-29,19,4,44,5,4.4,CHATHAM,1
2023-03-29,19,4,12,1,4.4,FOREST GLEN,1
2023-03-29,19,4,22,7,4.4,LOGAN SQUARE,1
2023-03-29,19,4,47,1,4.4,BURNSIDE,1
2023-03-29,19,4,1,3,4.4,ROGERS PARK,1
2023-03-29,19,4,52,1,4.4,EAST SIDE,1
2023-03-29,19,4,13,0,4.4,NORTH PARK,1
2023-03-29,19,4,6,29,4.4,LAKE VIEW,1
2023-03-29,19,4,16,5,4.4,IRVING PARK,1
2023-03-29,19,4,3,12,4.4,UPTOWN,1
2023-03-29,19,4,40,1,4.4,WASHINGTON PARK,1
2023-03-29,19,4,20,0,4.4,HERMOSA,1
2023-03-29,19,4,57,0,4.4,ARCHER HEIGHTS,1
2023-03-29,19,4,54,1,4.4,RIVERDALE,1
2023-03-29,19,4,48,2,4.4,CALUMET HEIGHTS,1
2023-03-29,19,4,5,3,4.4,NORTH CENTER,1
2023-03-29,19,4,19,0,4.4,BELMONT CRAGIN,1
2023-03-29,19,4,64,0,4.4,CLEARING,1
2023-03-29,19,4,41,8,4.4,HYDE PARK,1
2023-03-29,19,4,43,1,4.4,SOUTH SHORE,1
2023-03-29,19,4,15,0,4.4,PORTAGE PARK,1
2023-03-29,19,4,37,0,4.4,FULLER PARK,1
2023-03-29,19,4,61,1,4.4,NEW CITY,1
2023-03-29,19,4,17,2,4.4,DUNNING,1
2023-03-29,19,4,9,0,4.4,EDISON PARK,1
2023-03-29,19,4,72,2,4.4,BEVERLY,1
2023-03-29,19,4,35,0,4.4,DOUGLAS,1
2023-03-29,19,4,4,1,4.4,LINCOLN SQUARE,1
2023-03-29,19,4,55,0,4.4,HEGEWISCH,1
2023-03-29,19,4,59,0,4.4,MCKINLEY PARK,1
2023-03-29,19,4,8,260,4.4,NEAR NORTH SIDE,1
2023-03-29,19,4,23,1,4.4,HUMBOLDT PARK,1
2023-03-29,19,4,39,4,4.4,KENWOOD,1
2023-03-29,19,4,49,1,4.4,ROSELAND,1
2023-03-29,19,4,7,16,4.4,LINCOLN PARK,1
2023-03-29,19,4,51,1,4.4,SOUTH DEERING,1
2023-03-29,19,4,69,2,4.4,GREATER GRAND CROSSING,1
2023-03-29,19,4,63,0,4.4,GAGE PARK,1
2023-03-29,19,4,77,12,4.4,EDGEWATER,1
2023-03-29,19,4,10,2,4.4,NORWOOD PARK,1
2023-03-29,19,4,50,2,4.4,PULLMAN,1
2023-03-29,19,4,45,0,4.4,AVALON PARK,1
2023-03-29,19,4,38,8,4.4,GRAND BOULEVARD,1
2023-03-29,19,4,25,2,4.4,AUSTIN,1
2023-03-29,19,4,73,2,4.4,WASHINGTON HEIGHTS,1
2023-03-29,19,4,24,7,4.4,WEST TOWN,1
2023-03-29,19,4,70,0,4.4,ASHBURN,1
2023-03-29,19,4,62,0,4.4,WEST ELSDON,1
2023-03-29,19,4,29,1,4.4,NORTH LAWNDALE,1
2023-03-29,19,4,21,0,4.4,AVONDALE,1
2023-03-29,19,4,32,226,4.4,LOOP,1
2023-03-29,19,4,60,1,4.4,BRIDGEPORT,1
2023-03-29,19,4,75,4,4.4,MORGAN PARK,1
2023-03-29,19,4,56,34,4.4,GARFIELD RIDGE,1
2023-03-29,19,4,58,0,4.4,BRIGHTON PARK,1
2023-03-29,19,4,33,16,4.4,NEAR SOUTH SIDE,1
2023-03-29,19,4,11,0,4.4,JEFFERSON PARK,1
2023-03-29,19,4,68,1,4.4,ENGLEWOOD,1
2023-03-29,19,4,71,0,4.4,AUBURN GRESHAM,1
2023-03-29,19,4,14,2,4.4,ALBANY PARK,1
2023-03-29,19,4,42,1,4.4,WOODLAWN,1
2023-03-29,19,4,2,6,4.4,WEST RIDGE,1
2023-03-29,19,4,30,0,4.4,SOUTH LAWNDALE,1
2023-03-29,19,4,66,0,4.4,CHICAGO LAWN,1
2023-03-29,19,4,46,0,4.4,SOUTH CHICAGO,1
2023-03-29,19,4,67,0,4.4,WEST ENGLEWOOD,1
2023-03-29,19,4,18,0,4.4,MONTCLARE,1
2023-03-29,19,4,74,0,4.4,MOUNT GREENWOOD,1
2023-03-29,19,4,36,1,4.4,OAKLAND,1
2023-03-29,20,4,31,2,5.0,LOWER WEST SIDE,1
2023-03-29,20,4,65,0,5.0,WEST LAWN,1
2023-03-29,20,4,53,4,5.0,WEST PULLMAN,1
2023-03-29,20,4,34,2,5.0,ARMOUR SQUARE,1
2023-03-29,20,4,28,45,5.0,NEAR WEST SIDE,1
2023-03-29,20,4,76,301,5.0,OHARE,1
2023-03-29,20,4,27,0,5.0,EAST GARFIELD PARK,1
2023-03-29,20,4,26,0,5.0,WEST GARFIELD PARK,1
2023-03-29,20,4,44,0,5.0,CHATHAM,1
2023-03-29,20,4,12,1,5.0,FOREST GLEN,1
2023-03-29,20,4,22,4,5.0,LOGAN SQUARE,1
2023-03-29,20,4,47,0,5.0,BURNSIDE,1
2023-03-29,20,4,1,6,5.0,ROGERS PARK,1
2023-03-29,20,4,52,0,5.0,EAST SIDE,1
2023-03-29,20,4,13,1,5.0,NORTH PARK,1
2023-03-29,20,4,6,19,5.0,LAKE VIEW,1
2023-03-29,20,4,16,1,5.0,IRVING PARK,1
2023-03-29,20,4,3,9,5.0,UPTOWN,1
2023-03-29,20,4,40,0,5.0,WASHINGTON PARK,1
2023-03-29,20,4,20,0,5.0,HERMOSA,1
2023-03-29,20,4,57,0,5.0,ARCHER HEIGHTS,1
2023-03-29,20,4,54,0,5.0,RIVERDALE,1
2023-03-29,20,4,48,1,5.0,CALUMET HEIGHTS,1
2023-03-29,20,4,5,1,5.0,NORTH CENTER,1
2023-03-29,20,4,19,0,5.0,BELMONT CRAGIN,1
2023-03-29,20,4,64,0,5.0,CLEARING,1
2023-03-29,20,4,41,1,5.0,HYDE PARK,1
2023-03-29,20,4,43,1,5.0,SOUTH SHORE,1
2023-03-29,20,4,15,0,5.0,PORTAGE PARK,1
2023-03-29,20,4,37,3,5.0,FULLER PARK,1
2023-03-29,20,4,61,0,5.0,NEW CITY,1
2023-03-29,20,4,17,0,5.0,DUNNING,1
2023-03-29,20,4,9,1,5.0,EDISON PARK,1
2023-03-29,20,4,72,0,5.0,BEVERLY,1
2023-03-29,20,4,35,4,5.0,DOUGLAS,1
2023-03-29,20,4,4,1,5.0,LINCOLN SQUARE,1
2023-03-29,20,4,55,0,5.0,HEGEWISCH,1
2023-03-29,20,4,59,0,5.0,MCKINLEY PARK,1
2023-03-29,20,4,8,176,5.0,NEAR NORTH SIDE,1
2023-03-29,20,4,23,1,5.0,HUMBOLDT PARK,1
2023-03-29,20,4,39,6,5.0,KENWOOD,1
2023-03-29,20,4,49,1,5.0,ROSELAND,1
2023-03-29,20,4,7,22,5.0,LINCOLN PARK,1
2023-03-29,20,4,51,0,5.0,SOUTH DEERING,1
2023-03-29,20,4,69,4,5.0,GREATER GRAND CROSSING,1
2023-03-29,20,4,63,0,5.0,GAGE PARK,1
2023-03-29,20,4,77,5,5.0,EDGEWATER,1
2023-03-29,20,4,10,0,5.0,NORWOOD PARK,1
2023-03-29,20,4,50,0,5.0,PULLMAN,1
2023-03-29,20,4,45,3,5.0,AVALON PARK,1
2023-03-29,20,4,38,2,5.0,GRAND BOULEVARD,1
2023-03-29,20,4,25,1,5.0,AUSTIN,1
2023-03-29,20,4,73,3,5.0,WASHINGTON HEIGHTS,1
2023-03-29,20,4,24,5,5.0,WEST TOWN,1
2023-03-29,20,4,70,1,5.0,ASHBURN,1
2023-03-29,20,4,62,0,5.0,WEST ELSDON,1
2023-03-29,20,4,29,2,5.0,NORTH LAWNDALE,1
2023-03-29,20,4,21,1,5.0,AVONDALE,1
2023-03-29,20,4,32,173,5.0,LOOP,1
2023-03-29,20,4,60,0,5.0,BRIDGEPORT,1
2023-03-29,20,4,75,0,5.0,MORGAN PARK,1
2023-03-29,20,4,56,52,5.0,GARFIELD RIDGE,1
2023-03-29,20,4,58,0,5.0,BRIGHTON PARK,1
2023-03-29,20,4,33,15,5.0,NEAR SOUTH SIDE,1
2023-03-29,20,4,11,2,5.0,JEFFERSON PARK,1
2023-03-29,20,4,68,1,5.0,ENGLEWOOD,1
2023-03-29,20,4,71,0,5.0,AUBURN GRESHAM,1
2023-03-29,20,4,14,0,5.0,ALBANY PARK,1
2023-03-29,20,4,42,3,5.0,WOODLAWN,1
2023-03-29,20,4,2,9,5.0,WEST RIDGE,1
2023-03-29,20,4,30,2,5.0,SOUTH LAWNDALE,1
2023-03-29,20,4,66,1,5.0,CHICAGO LAWN,1
2023-03-29,20,4,46,1,5.0,SOUTH CHICAGO,1
2023-03-29,20,4,67,2,5.0,WEST ENGLEWOOD,1
2023-03-29,20,4,18,0,5.0,MONTCLARE,1
2023-03-29,20,4,74,0,5.0,MOUNT GREENWOOD,1
2023-03-29,20,4,36,2,5.0,OAKLAND,1
2023-03-29,21,4,31,2,3.9,LOWER WEST SIDE,1
2023-03-29,21,4,65,0,3.9,WEST LAWN,1
2023-03-29,21,4,53,3,3.9,WEST PULLMAN,1
2023-03-29,21,4,34,4,3.9,ARMOUR SQUARE,1
2023-03-29,21,4,28,81,3.9,NEAR WEST SIDE,1
2023-03-29,21,4,76,183,3.9,OHARE,1
2023-03-29,21,4,27,0,3.9,EAST GARFIELD PARK,1
2023-03-29,21,4,26,3,3.9,WEST GARFIELD PARK,1
2023-03-29,21,4,44,0,3.9,CHATHAM,1
2023-03-29,21,4,12,1,3.9,FOREST GLEN,1
2023-03-29,21,4,22,7,3.9,LOGAN SQUARE,1
2023-03-29,21,4,47,0,3.9,BURNSIDE,1
2023-03-29,21,4,1,1,3.9,ROGERS PARK,1
2023-03-29,21,4,52,1,3.9,EAST SIDE,1
2023-03-29,21,4,13,0,3.9,NORTH PARK,1
2023-03-29,21,4,6,18,3.9,LAKE VIEW,1
2023-03-29,21,4,16,0,3.9,IRVING PARK,1
2023-03-29,21,4,3,9,3.9,UPTOWN,1
2023-03-29,21,4,40,0,3.9,WASHINGTON PARK,1
2023-03-29,21,4,20,0,3.9,HERMOSA,1
2023-03-29,21,4,57,0,3.9,ARCHER HEIGHTS,1
2023-03-29,21,4,54,1,3.9,RIVERDALE,1
2023-03-29,21,4,48,0,3.9,CALUMET HEIGHTS,1
2023-03-29,21,4,5,2,3.9,NORTH CENTER,1
2023-03-29,21,4,19,0,3.9,BELMONT CRAGIN,1
2023-03-29,21,4,64,0,3.9,CLEARING,1
2023-03-29,21,4,41,3,3.9,HYDE PARK,1
2023-03-29,21,4,43,4,3.9,SOUTH SHORE,1
2023-03-29,21,4,15,0,3.9,PORTAGE PARK,1
2023-03-29,21,4,37,3,3.9,FULLER PARK,1
2023-03-29,21,4,61,1,3.9,NEW CITY,1
2023-03-29,21,4,17,0,3.9,DUNNING,1
2023-03-29,21,4,9,0,3.9,EDISON PARK,1
2023-03-29,21,4,72,0,3.9,BEVERLY,1
2023-03-29,21,4,35,3,3.9,DOUGLAS,1
2023-03-29,21,4,4,3,3.9,LINCOLN SQUARE,1
